n,yvapurũ,arbol_de_frutas_negras_comestibles
n,yvaty,huerto_frutal
n,yvotyry,néctar_de_la_flor
n,yvyakua,punta_de_tierra
n,yvyape,superficie_de_la_tierra
n,yvyape,corteza_terrestre
n,yvymarae'ỹ,paraíso_terrenal
n,yvypóra,ser_humano
n,yvyra,arbol
n,yvyraro,arbol_cuya_madera_se_utiliza_en_la_construcci6n_de_muebles
n,yvyratã,fuego_fatuo
n,yvyrupigua,el_que_viaja_o_va_a_pie
n,yvytymi,lomada
n,yvyvo,salamanca
n,yvíra,planta_textil
n,ã,faringe_o_extremo_de_la_laringe
n,ñahana,gallineta_de_agua
n,ñakanina,serpiente_no_venenosa
n,ñakurutũ,buho
n,ñamokyrã,piojo_de_la_ropa
n,ñana,yuyo
n,ñanandy,yuyal
n,ñandejára,nuestro_señor
n,ñandejára,jesucristo
n,ñandurie,serpiente_no_ponzoñosa
n,ñandái,variedad_de_loro
n,ñandýva,oleaginosa
n,ñangapiry,especie_de_arbusto
n,ñasaindy,luz_o_claridad_de_luna
n,ñatõiha,ejecutor_de_instrumento_musical
n,ñay'ũ,lodo_negro
n,ñe,nombre_de_la_letra_ñ
n,ñeakatĩparo,salto_mortal
n,ñemba'apo'ỹ,haraganería
n,ñemboakambyjái,sentarse_en_cuclillas
n,ñembotarova,pérdida_de_razón
n,ñemoguaiguĩ,envejecimiento_de_mujer
n,ñemokõ,tragada
n,ñepa'ã,trancadura
n,ñeporeno,relación_sexual
n,ñetĩ,jején
n,ñeñaniha,carrera_de_caballos
n,ñe'ẽ,parla
n,ñe'ẽ,canto_de_los_pájaros_y_voz_de_los_animales
n,ñe'ẽngusu,voz_gruesa
n,ñe'ẽrei,palabras_vanas
n,ñe'ẽ'api,palabra_que_hiere
n,ñupa'ũ,isla_de_árboles_en_medio_del_campo
n,úra,gusano_que_se_cría_bajo_la_piel
n,úra,mariposa_negra_y_grande
